Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
26-Jun-2024,EQ,496.85,499.9,493.8,496.85,494.5,495.2,495.95,545.9,375.05,"64,06,045","3,17,70,96,996.05","1,13,867"
25-Jun-2024,EQ,490.55,498.0,489.3,490.55,497.0,496.85,493.94,545.9,375.05,"46,29,105","2,28,64,80,802.15","79,008"
24-Jun-2024,EQ,490.1,494.9,489.45,490.55,490.8,490.55,491.78,545.9,375.05,"49,67,259","2,44,27,84,735.70","73,973"
21-Jun-2024,EQ,497.95,500.95,489.1,490.4,491.6,490.55,491.89,545.9,375.05,"4,75,85,588","23,40,66,56,808.25","2,03,465"
20-Jun-2024,EQ,497.5,497.5,488.25,495.75,491.0,490.4,491.98,545.9,375.05,"62,85,563","3,09,23,91,359.80","1,08,929"
19-Jun-2024,EQ,492.25,497.15,486.75,491.85,495.25,495.75,492.61,545.9,375.05,"1,04,40,142","5,14,29,23,763.65","1,23,262"
18-Jun-2024,EQ,481.0,493.0,480.05,477.5,491.55,491.85,490.22,545.9,375.05,"1,59,35,492","7,81,19,45,829.15","2,42,174"
14-Jun-2024,EQ,485.0,485.6,476.2,482.6,477.15,477.5,478.63,545.9,375.05,"56,61,298","2,70,96,81,807.50","1,34,137"
13-Jun-2024,EQ,480.0,485.35,478.15,476.9,482.0,482.6,482.91,545.9,375.05,"64,97,966","3,13,79,28,794.05","1,10,667"
12-Jun-2024,EQ,478.0,484.4,475.55,476.05,477.0,476.9,479.94,545.9,375.05,"69,37,558","3,32,96,20,700.95","1,45,168"
11-Jun-2024,EQ,479.2,479.2,474.35,475.25,475.55,476.05,476.76,545.9,375.05,"46,85,857","2,23,40,07,039.35","67,351"
10-Jun-2024,EQ,488.4,488.4,473.35,484.55,475.45,475.25,477.61,545.9,375.05,"91,55,876","4,37,28,96,775.65","1,28,553"
07-Jun-2024,EQ,470.0,486.4,468.3,461.0,484.0,484.55,482.16,545.9,375.05,"3,63,36,220","17,51,99,72,023.15","3,73,790"
06-Jun-2024,EQ,454.95,462.0,452.6,451.5,461.6,461.0,458.2,545.9,375.05,"77,12,784","3,53,39,82,927.80","1,50,107"
05-Jun-2024,EQ,439.7,455.0,439.05,438.15,451.5,451.5,449.65,545.9,375.05,"61,33,714","2,75,80,21,848.90","1,23,575"
04-Jun-2024,EQ,445.9,445.9,417.0,444.1,439.7,438.15,436.08,545.9,375.05,"88,65,366","3,86,59,79,968.35","1,67,269"
