Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
27-Jun-2023,EQ,967.0,976.0,960.8,960.55,974.0,973.25,969.06,989.7,623.5,"69,21,886","6,70,77,37,449.00","1,55,729"
26-Jun-2023,EQ,959.5,963.5,953.1,958.4,960.0,960.55,958.4,989.7,623.5,"57,99,528","5,55,82,66,508.30","1,65,004"
23-Jun-2023,EQ,960.0,965.5,954.55,966.6,958.55,958.4,959.11,989.7,618.25,"61,88,008","5,93,49,60,356.50","1,40,331"
22-Jun-2023,EQ,962.2,973.45,958.7,966.0,963.75,966.6,966.63,989.7,618.25,"1,01,35,883","9,79,76,72,460.10","1,58,829"
21-Jun-2023,EQ,978.3,978.3,963.15,974.85,966.45,966.0,967.67,989.7,618.25,"78,05,855","7,55,35,22,616.65","1,72,008"
20-Jun-2023,EQ,965.95,977.0,958.55,965.65,976.0,974.85,967.92,989.7,618.25,"75,96,593","7,35,28,63,737.85","1,39,616"
19-Jun-2023,EQ,983.85,986.0,961.0,981.55,966.7,965.65,970.62,989.7,618.25,"1,10,25,846","10,70,19,29,039.25","2,31,527"
16-Jun-2023,EQ,982.8,985.45,977.2,977.15,982.0,981.55,980.99,989.7,618.25,"88,60,900","8,69,24,81,894.50","1,76,892"
15-Jun-2023,EQ,988.35,989.0,972.2,977.7,978.55,977.15,976.92,989.7,618.25,"1,59,78,311","15,60,95,86,954.25","1,99,937"
14-Jun-2023,EQ,986.0,988.2,976.0,985.85,977.3,977.7,980.71,989.7,618.25,"86,44,423","8,47,76,33,173.15","1,34,898"
13-Jun-2023,EQ,974.3,989.7,974.3,974.2,986.95,985.85,985.65,989.7,618.25,"1,52,33,785","15,01,51,35,976.55","1,71,656"
12-Jun-2023,EQ,973.0,977.9,968.6,974.75,974.9,974.2,974.53,981.7,618.25,"74,65,375","7,27,52,68,091.35","1,28,054"
09-Jun-2023,EQ,967.0,981.7,963.3,962.1,974.6,974.75,974.99,981.7,618.25,"1,29,47,464","12,62,36,39,248.95","1,70,187"
08-Jun-2023,EQ,973.05,974.85,959.9,976.75,961.7,962.1,966.83,981.25,618.25,"1,02,09,982","9,87,13,64,694.45","1,55,125"
07-Jun-2023,EQ,972.95,981.25,968.1,968.2,975.0,976.75,976.67,981.25,618.25,"1,57,95,824","15,42,72,53,807.75","1,93,021"
06-Jun-2023,EQ,951.1,970.75,951.1,950.85,966.0,968.2,963.32,970.75,618.25,"1,44,57,988","13,92,76,67,088.75","2,03,343"
05-Jun-2023,EQ,927.6,953.9,927.6,926.1,951.0,950.85,947.67,970.0,618.25,"1,45,20,005","13,76,01,27,782.30","2,38,743"
02-Jun-2023,EQ,922.65,930.5,920.25,919.7,923.7,926.1,925.22,970.0,618.25,"1,16,16,991","10,74,83,18,700.85","1,55,663"
01-Jun-2023,EQ,922.0,930.95,916.05,914.85,921.5,919.7,923.91,970.0,618.25,"1,18,17,533","10,91,83,48,216.70","1,67,684"
31-May-2023,EQ,937.35,939.9,910.2,937.45,917.5,914.85,916.83,970.0,618.25,"3,47,57,004","31,86,62,86,587.55","2,64,113"
30-May-2023,EQ,930.8,939.7,928.05,929.8,935.15,937.45,933.19,970.0,618.25,"78,04,403","7,28,29,94,937.60","1,54,714"
29-May-2023,EQ,931.0,937.7,928.05,926.95,930.7,929.8,933.27,970.0,618.25,"71,33,871","6,65,78,25,588.40","1,27,183"
26-May-2023,EQ,918.0,927.9,915.0,921.05,925.9,926.95,922.49,970.0,618.25,"49,08,462","4,52,80,20,852.45","1,06,287"
25-May-2023,EQ,916.7,923.55,912.45,917.7,920.35,921.05,916.9,970.0,618.25,"81,49,350","7,47,21,19,111.25","1,13,733"
24-May-2023,EQ,911.15,920.85,910.2,916.15,918.0,917.7,915.75,970.0,618.25,"62,48,545","5,72,20,97,401.05","1,21,754"
23-May-2023,EQ,917.55,922.5,912.4,917.55,912.95,916.15,918.17,970.0,618.25,"82,73,445","7,59,63,97,802.65","1,41,294"
22-May-2023,EQ,923.0,927.75,914.4,924.05,916.8,917.55,919.19,970.0,618.25,"93,83,158","8,62,49,41,377.95","1,30,478"
19-May-2023,EQ,920.9,927.0,908.95,914.7,926.0,924.05,916.94,970.0,618.25,"83,93,002","7,69,58,79,382.05","1,49,439"
18-May-2023,EQ,920.0,929.5,912.6,914.8,915.65,914.7,922.01,970.0,618.25,"1,36,14,127","12,55,23,28,653.70","2,14,235"
17-May-2023,EQ,917.7,918.9,911.25,917.8,915.2,914.8,915.74,970.0,618.25,"1,02,48,327","9,38,48,50,303.70","1,59,245"
16-May-2023,EQ,916.2,922.5,912.0,915.8,915.9,917.8,918.4,970.0,618.25,"1,25,67,615","11,54,21,24,160.15","1,54,810"
15-May-2023,EQ,910.65,919.5,909.15,910.65,913.1,915.8,916.02,970.0,618.25,"73,39,579","6,72,31,79,195.50","1,83,405"
12-May-2023,EQ,895.2,913.6,894.0,895.95,911.0,910.65,905.39,970.0,618.25,"1,05,33,272","9,53,66,70,795.00","1,61,890"
11-May-2023,EQ,891.0,900.0,889.0,889.9,895.7,895.95,895.23,970.0,618.25,"1,38,16,121","12,36,86,19,503.95","2,00,160"
10-May-2023,EQ,892.0,892.5,877.55,888.25,890.0,889.9,887.33,970.0,618.25,"1,18,93,027","10,55,30,51,459.10","1,67,094"
09-May-2023,EQ,882.2,890.2,880.0,878.45,888.0,888.25,886.8,970.0,618.25,"1,21,17,151","10,74,54,83,967.45","1,56,537"
08-May-2023,EQ,865.3,881.4,865.3,865.3,879.95,878.45,877.74,970.0,618.25,"70,07,882","6,15,11,12,520.70","1,34,771"
05-May-2023,EQ,867.15,885.0,862.75,865.95,864.75,865.3,874.2,970.0,618.25,"1,43,43,308","12,53,88,77,195.70","1,96,545"
04-May-2023,EQ,860.0,867.15,857.5,859.85,865.9,865.95,861.66,970.0,618.25,"97,56,391","8,40,67,00,680.10","2,12,358"
03-May-2023,EQ,863.85,866.85,854.05,870.65,859.05,859.85,859.26,970.0,618.25,"1,51,03,015","12,97,74,45,017.40","2,89,619"
02-May-2023,EQ,870.0,876.4,864.25,860.0,869.9,870.65,871.65,970.0,618.25,"1,29,47,953","11,28,61,16,515.35","2,08,931"
28-Apr-2023,EQ,885.1,890.05,853.65,881.4,860.0,860.0,860.94,970.0,618.25,"2,30,04,117","19,80,50,82,924.80","3,71,287"
27-Apr-2023,EQ,888.0,890.0,877.5,887.65,880.5,881.4,882.38,970.0,618.25,"1,59,92,383","14,11,13,54,670.75","2,11,246"
26-Apr-2023,EQ,877.4,889.45,875.2,878.35,885.6,887.65,882.29,970.0,618.25,"1,94,68,723","17,17,70,83,781.20","2,31,914"
25-Apr-2023,EQ,885.0,895.8,874.4,882.3,876.8,878.35,887.2,970.0,618.25,"3,63,94,389","32,28,92,73,339.60","2,21,239"
24-Apr-2023,EQ,868.0,884.4,860.5,864.2,884.25,882.3,873.68,970.0,618.25,"1,82,01,632","15,90,24,35,367.85","1,70,058"
21-Apr-2023,EQ,870.8,873.85,857.5,868.75,860.7,864.2,866.89,970.0,618.25,"1,55,20,786","13,45,47,67,337.10","1,17,031"
20-Apr-2023,EQ,874.8,875.6,864.15,873.4,871.1,868.75,868.69,970.0,618.25,"1,94,44,753","16,89,14,15,680.10","1,28,040"
19-Apr-2023,EQ,865.0,874.5,862.55,863.35,871.95,873.4,869.32,970.0,618.25,"2,34,94,247","20,42,40,19,478.25","1,70,158"
18-Apr-2023,EQ,865.35,872.0,857.1,864.55,864.75,863.35,865.53,970.0,618.25,"1,72,38,709","14,92,07,05,065.35","1,40,178"
17-Apr-2023,EQ,882.0,882.0,861.0,864.35,864.0,864.55,867.05,970.0,618.25,"2,25,77,380","19,57,57,35,178.10","1,78,837"
13-Apr-2023,EQ,853.65,867.7,845.0,851.05,864.0,864.35,854.42,970.0,618.25,"2,39,34,570","20,45,01,23,140.30","1,76,831"
12-Apr-2023,EQ,854.9,856.65,846.65,853.3,851.95,851.05,850.29,970.0,618.25,"1,34,80,335","11,46,22,40,653.50","1,60,356"
11-Apr-2023,EQ,848.25,855.7,844.05,847.35,853.7,853.3,849.69,970.0,618.25,"2,39,30,907","20,33,38,91,050.00","1,91,245"
10-Apr-2023,EQ,854.8,854.95,843.95,851.95,845.5,847.35,848.25,970.0,618.25,"1,56,56,078","13,28,02,68,139.00","1,40,348"
06-Apr-2023,EQ,861.8,863.25,849.0,860.5,851.3,851.95,854.22,970.0,618.25,"1,96,77,316","16,80,87,22,254.05","1,97,757"
05-Apr-2023,EQ,871.0,871.0,857.0,864.6,860.0,860.5,860.63,970.0,618.25,"1,18,90,015","10,23,29,53,006.70","1,88,518"
03-Apr-2023,EQ,864.0,866.8,856.45,858.5,865.35,864.6,862.05,970.0,618.25,"1,32,66,882","11,43,67,20,768.45","1,34,998"
31-Mar-2023,EQ,854.9,860.9,847.5,842.6,857.1,858.5,853.86,970.0,618.25,"1,29,46,752","11,05,47,59,333.60","2,46,251"
29-Mar-2023,EQ,832.5,848.45,830.0,832.45,847.0,842.6,836.05,970.0,618.25,"1,71,21,194","14,31,42,46,634.65","1,83,152"
28-Mar-2023,EQ,837.4,837.4,826.05,833.35,833.65,832.45,831.05,970.0,618.25,"1,10,02,402","9,14,35,30,130.60","1,69,958"
27-Mar-2023,EQ,841.05,842.2,829.2,839.9,832.0,833.35,835.31,970.0,618.25,"1,06,02,508","8,85,64,24,106.65","2,20,621"
24-Mar-2023,EQ,846.25,852.5,837.25,848.8,840.0,839.9,845.47,970.0,618.25,"80,78,718","6,83,02,75,637.90","1,96,674"
23-Mar-2023,EQ,847.0,861.15,845.1,849.65,847.7,848.8,854.54,970.0,618.25,"98,57,892","8,42,39,39,611.75","1,61,437"
22-Mar-2023,EQ,855.6,859.8,847.05,855.6,850.0,849.65,852.68,970.0,618.25,"80,18,924","6,83,76,08,644.85","1,39,399"
21-Mar-2023,EQ,840.1,857.35,838.75,837.55,854.65,855.6,848.4,970.0,618.25,"1,14,89,951","9,74,80,30,141.05","2,15,897"
20-Mar-2023,EQ,836.0,841.0,825.55,837.4,837.35,837.55,831.92,970.0,618.25,"1,07,44,023","8,93,81,34,767.25","2,31,977"
17-Mar-2023,EQ,835.0,841.5,823.0,830.55,839.75,837.4,831.96,970.0,618.25,"77,62,461","6,45,80,78,587.60","1,66,943"
16-Mar-2023,EQ,821.5,837.9,814.3,824.05,832.5,830.55,826.16,970.0,618.25,"87,91,383","7,26,31,22,832.85","2,70,432"
15-Mar-2023,EQ,838.05,843.5,819.35,832.85,822.9,824.05,828.52,970.0,618.25,"66,52,641","5,51,18,67,830.65","1,66,246"
14-Mar-2023,EQ,828.0,835.7,817.4,832.35,834.3,832.85,826.69,970.0,618.25,"1,25,73,734","10,39,45,50,260.65","2,62,196"
13-Mar-2023,EQ,845.6,857.0,828.45,851.9,832.0,832.35,840.02,970.0,618.25,"83,15,798","6,98,53,99,708.85","1,75,088"
10-Mar-2023,EQ,859.6,861.6,845.5,867.8,851.0,851.9,852.9,970.0,618.25,"1,11,98,583","9,55,12,57,752.90","1,79,679"
09-Mar-2023,EQ,862.5,874.25,862.0,860.95,865.8,867.8,870.33,970.0,618.25,"1,47,46,065","12,83,39,09,979.65","1,54,060"
08-Mar-2023,EQ,858.5,862.5,853.05,859.5,861.3,860.95,857.6,970.0,618.25,"87,85,735","7,53,46,46,787.65","1,71,724"
06-Mar-2023,EQ,856.95,863.75,855.6,852.65,859.95,859.5,859.66,970.0,618.25,"1,07,81,567","9,26,84,83,932.75","1,65,862"
03-Mar-2023,EQ,849.75,858.6,845.6,845.45,854.9,852.65,853.45,970.0,618.25,"79,77,804","6,80,86,34,804.80","1,68,386"
02-Mar-2023,EQ,866.0,866.8,843.5,865.15,844.0,845.45,850.55,970.0,618.25,"1,39,00,508","11,82,31,01,800.75","2,57,701"
01-Mar-2023,EQ,846.05,868.75,845.05,844.1,864.4,865.15,862.53,970.0,618.25,"1,23,45,125","10,64,80,21,369.50","2,21,535"
28-Feb-2023,EQ,855.95,857.6,840.0,854.35,845.0,844.1,848.23,970.0,618.25,"1,30,12,372","11,03,75,12,530.45","1,77,413"
27-Feb-2023,EQ,851.85,858.45,845.95,851.4,854.0,854.35,853.1,970.0,618.25,"80,64,267","6,87,96,09,625.30","1,69,993"
24-Feb-2023,EQ,850.1,854.6,844.45,844.35,849.65,851.4,850.19,970.0,618.25,"77,63,814","6,60,07,08,998.00","1,70,251"
23-Feb-2023,EQ,833.05,848.25,830.2,833.35,846.5,844.35,840.49,970.0,618.25,"84,37,003","7,09,12,14,576.90","2,26,104"
22-Feb-2023,EQ,840.0,843.0,829.55,844.05,832.35,833.35,834.91,970.0,618.25,"69,84,037","5,83,10,51,834.80","2,05,666"
21-Feb-2023,EQ,849.0,849.0,837.4,846.75,843.4,844.05,842.0,970.0,618.25,"96,77,064","8,14,81,30,050.95","2,04,593"
20-Feb-2023,EQ,859.7,861.2,842.5,854.9,844.8,846.75,849.72,970.0,618.25,"59,92,322","5,09,17,94,054.00","1,47,541"
17-Feb-2023,EQ,861.0,868.25,850.0,864.75,856.5,854.9,859.26,970.0,618.25,"84,20,479","7,23,54,10,479.80","1,66,323"
16-Feb-2023,EQ,872.8,874.3,862.25,868.3,862.6,864.75,866.91,970.0,618.25,"58,43,235","5,06,55,82,780.00","1,63,095"
15-Feb-2023,EQ,872.0,872.2,861.6,870.75,868.5,868.3,866.67,970.0,618.25,"73,22,266","6,34,59,57,684.60","1,60,938"
14-Feb-2023,EQ,862.55,871.9,854.25,859.1,869.1,870.75,863.53,970.0,618.25,"75,27,755","6,50,04,42,064.80","1,70,109"
13-Feb-2023,EQ,867.25,870.45,856.5,867.25,858.0,859.1,860.73,970.0,618.25,"57,07,194","4,91,23,30,456.20","1,56,686"
10-Feb-2023,EQ,872.05,872.7,865.15,867.7,866.0,867.25,868.2,970.0,618.25,"46,03,464","3,99,67,12,982.20","1,29,143"
09-Feb-2023,EQ,876.15,876.15,862.55,871.75,867.3,867.7,867.2,970.0,618.25,"59,93,312","5,19,74,18,814.90","1,76,299"
08-Feb-2023,EQ,882.1,886.45,868.25,879.1,871.8,871.75,874.42,970.0,618.25,"65,72,818","5,74,73,79,790.70","1,74,669"
07-Feb-2023,EQ,886.85,888.4,871.5,882.65,879.4,879.1,879.38,970.0,618.25,"50,55,187","4,44,54,21,176.35","1,42,817"
06-Feb-2023,EQ,871.85,899.15,870.6,882.6,882.15,882.65,888.26,970.0,618.25,"1,01,29,098","8,99,72,61,263.40","1,99,769"
03-Feb-2023,EQ,873.0,885.0,859.25,868.45,881.95,882.6,874.44,970.0,618.25,"73,65,732","6,44,08,85,052.85","2,02,269"
02-Feb-2023,EQ,850.95,872.0,837.05,857.25,869.45,868.45,859.98,970.0,618.25,"95,67,053","8,22,74,71,934.75","2,64,062"
01-Feb-2023,EQ,876.3,895.2,833.3,871.6,857.3,857.25,872.55,970.0,618.25,"1,24,09,819","10,82,82,26,729.60","2,87,952"
